ID_Transaksi,Tanggal,Kategori,Harga_Satuan,Jumlah,Total_Transaksi,Status
1107,2025-01-15 06:31:26,GPU,465049.5,2,930099.0,Hutang
1108,2025-12-06 11:39:25,GPU,1162168.0,1,1162168.0,Lunas
1109,2025-09-28 12:21:34,MotherBoard,577879.5,2,1155759.0,Hutang
1110,2025-10-08 21:59:38,RAM,2097432.0,1,2097432.0,Lunas
1111,2025-09-26 02:09:49,MotherBoard,924484.0,1,924484.0,Lunas
1112,2025-09-05 07:11:51,CPU,922961.0,1,922961.0,Batal
1113,2025-04-17 05:41:44,MotherBoard,300584.0,2,601168.0,Hutang
1114,2025-08-02 10:41:53,RAM,294219.25,4,1176877.0,Hutang
1115,2025-02-06 03:16:07,PC Case,610603.0,1,610603.0,Lunas
1116,2025-12-07 10:21:34,GPU,326113.2,5,1630566.0,Hutang
1117,2025-03-18 08:25:40,RAM,448457.2,5,2242286.0,Lunas
1118,2025-10-30 15:48:56,GPU,252684.33,3,758053.0,Hutang
1119,2025-07-12 23:55:36,RAM,387596.0,4,1550384.0,Hutang
1120,2025-11-13 02:49:06,GPU,572790.0,1,572790.0,Lunas
1121,2025-01-04 03:06:13,PC Case,178317.25,4,713269.0,Lunas
1122,2025-10-01 05:20:02,MotherBoard,252848.2,5,1264241.0,Hutang
1123,2025-01-25 01:03:17,MotherBoard,167315.0,4,669260.0,Lunas
1124,2025-04-27 08:46:26,PC Case,1593606.0,1,1593606.0,Hutang
1125,2025-08-16 21:33:04,MotherBoard,599716.5,2,1199433.0,Lunas
1126,2025-07-15 12:40:42,MotherBoard,1619524.0,1,1619524.0,Hutang
1127,2025-09-04 11:57:25,RAM,212325.2,5,1061626.0,Lunas
1128,2025-07-03 08:55:57,PC Case,370957.0,4,1483828.0,Hutang
1129,2025-03-01 10:21:53,CPU,560528.67,3,1681586.0,Lunas
1130,2025-05-20 04:34:38,MotherBoard,453424.67,3,1360274.0,Lunas
1131,2025-12-17 04:42:48,PC Case,558830.33,3,1676491.0,Lunas
1132,2025-10-02 11:43:28,CPU,342481.25,4,1369925.0,Lunas
1133,2025-11-21 21:13:18,GPU,373856.0,3,1121568.0,Hutang
1134,2025-11-29 08:55:49,CPU,531376.67,3,1594130.0,Lunas
1135,2025-08-26 17:00:02,RAM,357388.0,4,1429552.0,Lunas
1136,2025-04-29 13:32:28,RAM,202103.25,4,808413.0,Lunas
1137,2025-06-26 11:43:06,PC Case,512329.25,4,2049317.0,Hutang
1138,2025-11-10 14:50:02,CPU,2148535.0,1,2148535.0,Lunas
1139,2025-06-25 17:32:24,PC Case,455953.0,3,1367859.0,Lunas
1140,2025-08-15 08:23:30,PC Case,148736.75,4,594947.0,Hutang
1141,2025-12-03 13:11:24,MotherBoard,620222.67,3,1860668.0,Lunas
1142,2025-04-09 18:38:38,GPU,599105.67,3,1797317.0,Hutang
1143,2025-01-20 17:22:42,CPU,383930.4,5,1919652.0,Lunas
1144,2025-09-08 04:37:28,MotherBoard,151071.2,5,755356.0,Hutang
1145,2025-10-22 22:55:10,MotherBoard,265497.4,5,1327487.0,Lunas
1146,2025-11-26 05:03:12,MotherBoard,540687.0,1,540687.0,Lunas
1147,2025-11-02 19:49:36,MotherBoard,316298.4,5,1581492.0,Lunas
1148,2025-09-08 11:47:34,MotherBoard,166859.0,5,834295.0,Lunas
1149,2025-07-04 12:06:26,GPU,261099.0,2,522198.0,Lunas
1150,2025-07-29 22:09:25,MotherBoard,650801.67,3,1952405.0,Lunas
1151,2025-09-24 18:23:36,PC Case,447933.5,4,1791734.0,Hutang
1152,2025-03-08 02:12:40,MotherBoard,344111.0,2,688222.0,Lunas
1153,2025-07-23 15:24:01,CPU,511850.5,4,2047402.0,Lunas
1154,2025-03-30 13:28:33,PC Case,297052.33,3,891157.0,Lunas
1155,2025-01-05 16:29:15,GPU,425955.0,3,1277865.0,Batal
1156,2025-07-09 11:57:02,CPU,1787499.0,1,1787499.0,Lunas
1157,2025-06-16 00:24:32,CPU,220090.0,4,880360.0,Lunas
1158,2025-02-19 16:48:19,RAM,396502.4,5,1982512.0,Lunas
1159,2025-08-23 10:52:03,RAM,351545.5,4,1406182.0,Batal
1160,2025-10-16 03:58:23,MotherBoard,389725.75,4,1558903.0,Lunas
1161,2025-07-16 17:28:25,PC Case,1216056.0,1,1216056.0,Hutang
1162,2025-06-12 20:48:20,MotherBoard,1461027.0,1,1461027.0,Lunas
1163,2025-02-17 08:51:33,MotherBoard,875358.5,2,1750717.0,Lunas
1164,2025-11-06 10:21:39,MotherBoard,98281.6,5,491408.0,Lunas
1165,2025-09-24 05:09:46,RAM,234071.2,5,1170356.0,Lunas
1166,2025-02-04 14:07:17,RAM,678407.0,3,2035221.0,Lunas
1167,2025-08-29 12:15:46,MotherBoard,524650.25,4,2098601.0,Hutang
1168,2025-03-25 15:50:52,CPU,1864045.0,1,1864045.0,Lunas
1169,2025-10-28 00:01:02,GPU,1034243.0,2,2068486.0,Lunas
1170,2025-10-01 20:13:16,GPU,738660.33,3,2215981.0,Lunas
1171,2025-01-15 14:29:22,RAM,344265.33,3,1032796.0,Lunas
1172,2025-11-28 21:52:00,GPU,838250.0,1,838250.0,Batal
1173,2025-12-14 22:47:35,MotherBoard,424018.0,3,1272054.0,Lunas
1174,2025-12-23 03:43:57,PC Case,104671.0,5,523355.0,Lunas
1175,2025-08-21 23:53:36,PC Case,557322.0,1,557322.0,Hutang
1176,2025-12-21 18:34:10,PC Case,171820.0,3,515460.0,Lunas
1177,2025-01-28 14:30:46,MotherBoard,105345.6,5,526728.0,Lunas
1178,2025-09-01 01:45:45,PC Case,579565.0,1,579565.0,Lunas
1179,2025-04-27 06:27:07,PC Case,373016.4,5,1865082.0,Lunas
1180,2025-03-09 11:25:52,RAM,253625.75,4,1014503.0,Lunas
1181,2025-11-20 17:04:02,MotherBoard,600703.0,3,1802109.0,Lunas
1182,2025-07-25 13:38:11,PC Case,420564.6,5,2102823.0,Lunas
1183,2025-10-24 01:21:39,MotherBoard,609753.5,2,1219507.0,Lunas
1184,2025-07-18 07:21:24,CPU,370721.2,5,1853606.0,Lunas
1185,2025-03-27 08:49:55,CPU,476002.25,4,1904009.0,Hutang
1186,2025-12-27 08:35:32,MotherBoard,1140217.5,2,2280435.0,Hutang
1187,2025-01-22 05:50:09,PC Case,351961.0,5,1759805.0,Lunas
1188,2025-05-18 11:06:13,MotherBoard,2123198.0,1,2123198.0,Lunas
1189,2025-09-14 21:54:18,PC Case,242959.67,3,728879.0,Lunas
1190,2025-02-09 00:32:17,GPU,276084.5,4,1104338.0,Lunas
1191,2025-02-20 01:58:05,CPU,120907.8,5,604539.0,Lunas
1192,2025-04-13 21:25:03,PC Case,256035.2,5,1280176.0,Hutang
1193,2025-05-06 09:51:12,GPU,1817684.0,1,1817684.0,Lunas
1194,2025-12-08 09:05:33,CPU,318210.25,4,1272841.0,Lunas
1195,2025-02-24 13:43:23,CPU,213636.8,5,1068184.0,Hutang
1196,2025-02-18 07:02:08,RAM,767464.67,3,2302394.0,Hutang
1197,2025-10-19 04:13:33,PC Case,485731.25,4,1942925.0,Lunas
1198,2025-04-20 22:33:12,MotherBoard,271087.67,3,813263.0,Lunas
1199,2025-09-11 02:34:23,CPU,131479.75,4,525919.0,Hutang
1200,2025-09-16 23:49:20,GPU,294698.8,5,1473494.0,Hutang
1201,2025-05-15 03:12:13,CPU,760174.0,2,1520348.0,Lunas
1202,2025-03-02 16:01:52,PC Case,210895.0,3,632685.0,Hutang
1203,2025-08-22 12:33:27,CPU,1042809.0,1,1042809.0,Lunas
1204,2025-09-07 03:17:54,PC Case,1114149.0,1,1114149.0,Lunas
1205,2025-06-27 21:27:07,RAM,235734.0,3,707202.0,Lunas
1206,2025-05-07 01:28:39,GPU,452385.0,3,1357155.0,Lunas
1207,2025-10-05 22:20:11,GPU,1023083.5,2,2046167.0,Lunas
1208,2025-11-07 02:33:26,CPU,188987.75,4,755951.0,Hutang
1209,2025-08-11 15:11:24,RAM,414246.0,3,1242738.0,Hutang
1210,2025-07-07 06:19:37,PC Case,531291.0,1,531291.0,Lunas
1211,2025-09-04 07:19:45,MotherBoard,306184.5,2,612369.0,Hutang
1212,2025-02-07 23:11:53,PC Case,228331.0,4,913324.0,Hutang
1213,2025-07-20 16:56:09,CPU,172099.2,5,860496.0,Lunas
1214,2025-11-11 09:24:27,MotherBoard,1390377.0,1,1390377.0,Lunas
1215,2025-09-28 15:43:24,RAM,952290.5,2,1904581.0,Lunas
1216,2025-08-01 14:29:49,MotherBoard,2054019.0,1,2054019.0,Hutang
1217,2025-03-13 02:58:37,CPU,301860.8,5,1509304.0,Lunas
1218,2025-01-14 05:03:54,GPU,1173334.0,2,2346668.0,Lunas
1219,2025-10-06 07:03:34,PC Case,1859972.0,1,1859972.0,Lunas
1220,2025-03-21 23:05:49,CPU,2032627.0,1,2032627.0,Hutang
1221,2025-12-09 13:53:23,CPU,1666870.0,1,1666870.0,Lunas
1222,2025-01-08 10:23:58,RAM,558703.0,1,558703.0,Hutang
1223,2025-07-17 07:21:54,RAM,411530.0,4,1646120.0,Lunas
1224,2025-06-10 11:45:32,RAM,1769111.0,1,1769111.0,Lunas
1225,2025-03-12 17:57:12,PC Case,2033249.0,1,2033249.0,Hutang
1226,2025-01-11 08:50:33,MotherBoard,351319.25,4,1405277.0,Lunas
1227,2025-05-20 12:01:16,PC Case,556896.0,1,556896.0,Hutang
1228,2025-12-25 21:24:11,MotherBoard,453144.67,3,1359434.0,Lunas
1229,2025-11-23 11:22:43,CPU,421063.33,3,1263190.0,Lunas
1230,2025-09-03 20:59:26,MotherBoard,331899.33,3,995698.0,Lunas
1231,2025-04-25 00:00:48,CPU,238357.5,2,476715.0,Lunas
1232,2025-12-17 15:15:15,PC Case,409432.25,4,1637729.0,Hutang
1233,2025-03-14 03:40:09,MotherBoard,1556410.0,1,1556410.0,Lunas
1234,2025-11-24 20:16:12,RAM,399665.0,4,1598660.0,Lunas
1235,2025-10-07 06:40:39,PC Case,552757.0,2,1105514.0,Hutang
1236,2025-07-15 19:04:55,CPU,454718.0,3,1364154.0,Lunas
1237,2025-09-03 04:27:50,MotherBoard,359578.0,3,1078734.0,Lunas
1238,2025-02-24 03:52:57,CPU,260445.8,5,1302229.0,Hutang
1239,2025-01-21 21:48:19,PC Case,307789.8,5,1538949.0,Lunas
1240,2025-08-24 14:51:04,GPU,2211754.0,1,2211754.0,Lunas
1241,2025-11-18 21:25:34,CPU,564575.75,4,2258303.0,Hutang
1242,2025-02-27 19:06:15,RAM,623446.67,3,1870340.0,Lunas
1243,2025-02-04 02:31:25,MotherBoard,333933.6,5,1669668.0,Lunas
1244,2025-07-25 14:54:22,GPU,329332.2,5,1646661.0,Lunas
1245,2025-08-19 20:58:26,GPU,316110.0,5,1580550.0,Lunas
1246,2025-09-18 06:34:33,MotherBoard,284484.75,4,1137939.0,Batal
1247,2025-07-15 22:36:23,GPU,925934.0,2,1851868.0,Lunas
1248,2025-10-02 09:02:19,CPU,931333.0,2,1862666.0,Lunas
1249,2025-12-21 21:23:21,PC Case,159944.2,5,799721.0,Lunas
1250,2025-10-21 17:29:54,CPU,109583.6,5,547918.0,Lunas
1251,2025-09-30 01:21:50,GPU,380586.4,5,1902932.0,Hutang
1252,2025-08-17 02:01:39,GPU,338929.0,3,1016787.0,Batal
1253,2025-12-28 00:31:39,GPU,1586582.0,1,1586582.0,Lunas
1254,2025-06-16 03:32:14,RAM,251886.25,4,1007545.0,Hutang
1255,2025-07-12 02:39:16,PC Case,239785.6,5,1198928.0,Lunas
1256,2025-07-24 07:21:06,CPU,102654.6,5,513273.0,Lunas
1257,2025-06-09 02:38:34,CPU,385911.25,4,1543645.0,Lunas
1258,2025-03-20 20:04:15,PC Case,330515.5,4,1322062.0,Batal
1259,2025-01-06 00:11:50,MotherBoard,362810.0,3,1088430.0,Lunas
1260,2025-05-29 21:53:45,CPU,345072.8,5,1725364.0,Lunas
1261,2025-06-18 13:34:58,MotherBoard,446489.67,3,1339469.0,Hutang
1262,2025-01-24 21:50:34,GPU,206927.0,5,1034635.0,Lunas
1263,2025-07-27 16:58:59,GPU,304469.6,5,1522348.0,Lunas
1264,2025-11-08 18:26:27,CPU,116090.6,5,580453.0,Lunas
1265,2025-12-24 10:48:49,PC Case,322277.8,5,1611389.0,Hutang
1266,2025-10-23 05:45:14,CPU,182348.2,5,911741.0,Lunas
1267,2025-08-27 00:58:07,PC Case,2327268.0,1,2327268.0,Lunas
1268,2025-10-06 13:17:18,CPU,1096190.5,2,2192381.0,Lunas
1269,2025-05-23 13:42:13,MotherBoard,1150004.0,2,2300008.0,Lunas
1270,2025-10-27 18:49:15,CPU,666831.67,3,2000495.0,Lunas
1271,2025-12-16 08:35:25,CPU,178433.4,5,892167.0,Lunas
1272,2025-12-18 01:55:42,GPU,302642.75,4,1210571.0,Lunas
1273,2025-03-04 07:03:33,CPU,183327.0,5,916635.0,Lunas
1274,2025-04-26 05:52:29,GPU,1156523.0,2,2313046.0,Lunas
1275,2025-09-20 04:09:12,RAM,380438.0,3,1141314.0,Hutang
1276,2025-03-27 21:05:55,GPU,323651.4,5,1618257.0,Lunas
1277,2025-01-19 14:30:52,GPU,210489.67,3,631469.0,Lunas
1278,2025-05-22 03:50:07,MotherBoard,135584.2,5,677921.0,Lunas
1279,2025-03-23 17:16:23,PC Case,221145.67,3,663437.0,Hutang
1280,2025-08-10 08:12:51,MotherBoard,719153.33,3,2157460.0,Lunas
1281,2025-08-26 03:51:43,PC Case,760568.0,1,760568.0,Lunas
1282,2025-12-29 01:46:36,CPU,423728.0,4,1694912.0,Lunas
1283,2025-10-21 23:58:55,PC Case,365818.0,2,731636.0,Lunas
1284,2025-09-18 03:53:15,CPU,800525.0,2,1601050.0,Lunas
1285,2025-02-23 02:47:57,GPU,831912.5,2,1663825.0,Lunas
1286,2025-06-25 00:18:45,CPU,350016.8,5,1750084.0,Lunas
1287,2025-12-05 00:42:52,MotherBoard,1440547.0,1,1440547.0,Lunas
1288,2025-03-22 13:30:30,CPU,696719.0,3,2090157.0,Lunas
1289,2025-04-30 05:08:18,MotherBoard,316160.67,3,948482.0,Lunas
1290,2025-01-31 09:25:59,MotherBoard,214766.8,5,1073834.0,Lunas
1291,2025-07-13 05:03:41,PC Case,245595.33,3,736786.0,Lunas
1292,2025-10-27 10:39:36,MotherBoard,726489.0,1,726489.0,Lunas
1293,2025-07-04 02:12:50,MotherBoard,1015514.5,2,2031029.0,Lunas
1294,2025-03-08 20:31:09,PC Case,895594.0,2,1791188.0,Batal
1295,2025-03-18 22:40:39,CPU,1445426.0,1,1445426.0,Lunas
1296,2025-02-12 12:06:17,PC Case,636098.33,3,1908295.0,Lunas
1297,2025-12-15 23:04:31,GPU,251691.6,5,1258458.0,Lunas
1298,2025-09-04 17:30:49,PC Case,241059.4,5,1205297.0,Lunas
1299,2025-09-16 07:48:34,RAM,2241822.0,1,2241822.0,Lunas
1300,2025-07-21 09:18:35,GPU,372461.67,3,1117385.0,Lunas
1301,2025-03-28 04:44:58,RAM,1363544.0,1,1363544.0,Batal
1302,2025-11-20 13:03:06,MotherBoard,758710.5,2,1517421.0,Hutang
1303,2025-06-16 04:32:09,PC Case,497617.0,3,1492851.0,Lunas
1304,2025-07-03 09:28:58,RAM,410195.8,5,2050979.0,Hutang
1305,2025-10-25 23:40:49,PC Case,272099.5,4,1088398.0,Lunas
1306,2025-02-18 16:34:06,GPU,2023746.0,1,2023746.0,Lunas
1307,2025-11-20 19:23:05,RAM,106274.6,5,531373.0,Lunas
1308,2025-03-11 10:09:05,CPU,299208.67,3,897626.0,Lunas
1309,2025-04-29 10:40:13,MotherBoard,748792.67,3,2246378.0,Lunas
1310,2025-02-25 01:59:43,CPU,840484.5,2,1680969.0,Lunas
1311,2025-08-01 14:47:01,RAM,261068.0,4,1044272.0,Hutang
1312,2025-02-14 15:29:19,MotherBoard,281332.0,3,843996.0,Lunas
1313,2025-02-20 06:34:38,PC Case,1337988.0,1,1337988.0,Lunas
1314,2025-04-02 21:59:00,GPU,2167705.0,1,2167705.0,Hutang
1315,2025-11-03 11:24:15,CPU,243391.0,4,973564.0,Lunas
1316,2025-04-24 12:02:14,CPU,669781.0,2,1339562.0,Hutang
1317,2025-04-15 08:52:13,GPU,463432.0,2,926864.0,Lunas
1318,2025-07-17 14:09:16,RAM,987137.0,1,987137.0,Lunas
1319,2025-05-10 07:01:21,RAM,410176.8,5,2050884.0,Lunas
1320,2025-12-15 20:13:42,CPU,710540.0,2,1421080.0,Lunas
1321,2025-05-05 22:20:28,CPU,262244.4,5,1311222.0,Lunas
1322,2025-09-22 09:47:26,MotherBoard,983044.0,2,1966088.0,Lunas
1323,2025-02-19 04:34:19,RAM,788026.5,2,1576053.0,Lunas
1324,2025-11-28 07:08:16,GPU,285057.75,4,1140231.0,Lunas
1325,2025-06-04 16:54:51,CPU,2221265.0,1,2221265.0,Lunas
1326,2025-12-26 01:53:02,CPU,315514.25,4,1262057.0,Lunas
1327,2025-03-21 14:49:17,GPU,372111.0,5,1860555.0,Lunas
1328,2025-10-14 23:21:44,CPU,451761.0,3,1355283.0,Lunas
1329,2025-10-02 09:30:51,GPU,434100.0,4,1736400.0,Lunas
1330,2025-09-16 11:56:07,RAM,1165122.0,1,1165122.0,Lunas
1331,2025-07-09 10:25:21,GPU,707600.67,3,2122802.0,Lunas
1332,2025-01-02 10:17:27,MotherBoard,140748.75,4,562995.0,Hutang
1333,2025-08-08 16:21:26,PC Case,372761.75,4,1491047.0,Hutang
1334,2025-11-27 10:48:52,GPU,695862.33,3,2087587.0,Lunas
1335,2025-09-22 02:29:17,CPU,173833.8,5,869169.0,Lunas
1336,2025-07-02 08:44:56,PC Case,513400.33,3,1540201.0,Lunas
1337,2025-01-05 04:02:08,CPU,1588238.0,1,1588238.0,Hutang
1338,2025-12-14 12:03:19,MotherBoard,604354.33,3,1813063.0,Lunas
1339,2025-09-12 04:11:50,MotherBoard,574369.0,2,1148738.0,Lunas
1340,2025-12-03 03:27:59,CPU,201475.5,4,805902.0,Lunas
1341,2025-09-01 12:07:39,GPU,549265.33,3,1647796.0,Lunas
1342,2025-06-07 04:54:30,PC Case,420924.0,4,1683696.0,Lunas
1343,2025-07-11 08:18:33,RAM,176633.75,4,706535.0,Lunas
1344,2025-04-03 10:38:31,RAM,857598.0,1,857598.0,Lunas
1345,2025-07-24 13:52:07,MotherBoard,788095.0,1,788095.0,Hutang
1346,2025-05-26 14:36:59,CPU,358017.0,2,716034.0,Lunas
1347,2025-01-05 06:03:26,PC Case,1161895.0,2,2323790.0,Hutang
1348,2025-03-03 16:32:54,RAM,330183.5,2,660367.0,Lunas
1349,2025-04-02 18:45:36,CPU,694092.0,3,2082276.0,Hutang
1350,2025-03-09 17:32:02,PC Case,1140709.0,2,2281418.0,Lunas
1351,2025-11-27 18:25:29,GPU,170730.0,3,512190.0,Lunas
1352,2025-01-24 04:17:05,GPU,339478.5,2,678957.0,Lunas
1353,2025-06-10 16:17:07,CPU,143508.6,5,717543.0,Lunas
1354,2025-09-22 03:05:14,CPU,385141.6,5,1925708.0,Lunas
1355,2025-12-31 06:04:31,GPU,811330.0,1,811330.0,Lunas
1356,2025-06-21 02:40:51,MotherBoard,926212.0,1,926212.0,Lunas
1357,2025-01-28 05:00:34,GPU,194761.25,4,779045.0,Lunas
1358,2025-11-12 09:26:09,RAM,1028651.5,2,2057303.0,Lunas
1359,2025-03-24 00:33:19,CPU,582654.5,4,2330618.0,Lunas
1360,2025-09-16 01:41:38,MotherBoard,243391.75,4,973567.0,Lunas
1361,2025-02-22 04:34:56,MotherBoard,249453.25,4,997813.0,Hutang
1362,2025-09-27 02:46:20,MotherBoard,237283.5,4,949134.0,Lunas
1363,2025-09-04 02:23:45,PC Case,527120.75,4,2108483.0,Lunas
1364,2025-10-30 12:06:40,PC Case,991255.5,2,1982511.0,Lunas
1365,2025-03-28 17:39:52,CPU,164221.0,5,821105.0,Hutang
1366,2025-11-27 07:08:47,PC Case,710295.0,3,2130885.0,Hutang
1367,2025-06-08 21:55:54,MotherBoard,441914.8,5,2209574.0,Lunas
1368,2025-02-23 14:18:28,RAM,1021461.0,1,1021461.0,Hutang
1369,2025-06-28 04:41:23,PC Case,193865.75,4,775463.0,Lunas
1370,2025-05-04 15:32:33,GPU,452589.4,5,2262947.0,Lunas
1371,2025-02-25 23:36:25,CPU,459784.5,2,919569.0,Batal
1372,2025-11-05 13:51:55,GPU,362451.5,4,1449806.0,Lunas
1373,2025-03-05 21:01:52,PC Case,1267195.0,1,1267195.0,Lunas
1374,2025-11-12 13:52:54,CPU,236005.0,5,1180025.0,Lunas
1375,2025-03-19 22:47:23,PC Case,800767.0,1,800767.0,Hutang
1376,2025-12-02 21:26:31,MotherBoard,950802.0,1,950802.0,Lunas
1377,2025-10-01 22:13:09,MotherBoard,434831.4,5,2174157.0,Lunas
1378,2025-10-05 17:25:54,MotherBoard,441962.25,4,1767849.0,Hutang
1379,2025-11-08 15:51:51,GPU,601695.0,1,601695.0,Lunas
1380,2025-09-13 21:12:43,CPU,690010.0,2,1380020.0,Batal
1381,2025-04-19 15:36:24,MotherBoard,457571.67,3,1372715.0,Lunas
1382,2025-08-16 04:12:11,RAM,515277.5,2,1030555.0,Hutang
1383,2025-07-10 06:15:26,PC Case,1021078.0,2,2042156.0,Lunas
1384,2025-08-22 17:39:49,PC Case,205186.4,5,1025932.0,Lunas
1385,2025-04-20 01:00:07,RAM,559224.0,2,1118448.0,Lunas
1386,2025-10-17 04:59:49,CPU,407403.2,5,2037016.0,Lunas
1387,2025-07-25 20:21:01,PC Case,641260.5,2,1282521.0,Lunas
1388,2025-05-30 18:58:54,CPU,1532665.0,1,1532665.0,Lunas
1389,2025-10-13 08:21:41,GPU,409099.0,2,818198.0,Hutang
1390,2025-04-25 21:21:08,PC Case,2092069.0,1,2092069.0,Hutang
1391,2025-10-10 16:00:42,RAM,270859.6,5,1354298.0,Lunas
1392,2025-06-27 18:07:23,MotherBoard,509940.0,1,509940.0,Lunas
1393,2025-08-23 11:28:47,MotherBoard,2181658.0,1,2181658.0,Hutang
1394,2025-07-27 14:06:56,CPU,774947.0,2,1549894.0,Lunas
1395,2025-01-12 17:29:14,GPU,739407.0,3,2218221.0,Lunas
1396,2025-08-14 07:28:02,PC Case,313014.75,4,1252059.0,Lunas
1397,2025-08-31 09:27:57,PC Case,221001.4,5,1105007.0,Hutang
1398,2025-09-20 03:59:38,RAM,563191.75,4,2252767.0,Hutang
1399,2025-01-01 10:04:08,MotherBoard,660856.0,3,1982568.0,Lunas
1400,2025-08-24 06:06:54,MotherBoard,225981.4,5,1129907.0,Lunas
1401,2025-07-20 13:37:08,MotherBoard,557803.0,1,557803.0,Lunas
1402,2025-11-05 17:39:22,GPU,234781.0,5,1173905.0,Lunas
1403,2025-02-10 20:38:25,GPU,337511.4,5,1687557.0,Lunas
1404,2025-06-13 06:12:09,CPU,561886.33,3,1685659.0,Hutang
1405,2025-03-08 15:18:14,CPU,461616.0,4,1846464.0,Lunas
1406,2025-05-10 10:44:50,RAM,230287.33,3,690862.0,Lunas
1407,2025-01-13 08:46:31,CPU,382565.33,3,1147696.0,Lunas
1408,2025-08-04 19:17:28,RAM,717139.0,1,717139.0,Lunas
1409,2025-12-21 00:26:38,PC Case,128325.8,5,641629.0,Hutang
1410,2025-11-24 05:15:13,CPU,330651.2,5,1653256.0,Hutang
1411,2025-10-03 09:07:51,CPU,275544.25,4,1102177.0,Lunas
1412,2025-01-15 18:19:29,GPU,338436.0,3,1015308.0,Lunas
1413,2025-12-07 11:54:32,MotherBoard,1508756.0,1,1508756.0,Lunas
1414,2025-01-27 17:14:40,GPU,1011085.0,1,1011085.0,Lunas
1415,2025-12-15 01:07:42,RAM,963190.5,2,1926381.0,Lunas
1416,2025-02-10 14:59:34,RAM,164260.33,3,492781.0,Lunas
1417,2025-07-16 18:47:06,CPU,532121.25,4,2128485.0,Lunas
1418,2025-11-02 04:17:17,RAM,1710132.0,1,1710132.0,Lunas
1419,2025-09-30 02:55:33,MotherBoard,315147.5,4,1260590.0,Lunas
1420,2025-05-21 02:42:05,CPU,949365.0,2,1898730.0,Hutang
1421,2025-03-06 13:01:24,CPU,1531777.0,1,1531777.0,Hutang
1422,2025-09-22 04:08:33,PC Case,638294.5,2,1276589.0,Lunas
1423,2025-08-01 09:52:56,PC Case,365859.0,2,731718.0,Batal
1424,2025-05-08 14:57:48,PC Case,1755163.0,1,1755163.0,Lunas
1425,2025-05-04 08:30:55,CPU,941991.0,2,1883982.0,Lunas
1426,2025-03-26 16:32:59,CPU,1860158.0,1,1860158.0,Lunas
1427,2025-04-13 22:19:11,GPU,112543.4,5,562717.0,Lunas
1428,2025-07-12 09:16:29,PC Case,186376.4,5,931882.0,Lunas
1429,2025-02-11 17:11:54,RAM,396468.8,5,1982344.0,Lunas
1430,2025-12-17 05:18:44,GPU,486692.5,2,973385.0,Lunas
1431,2025-06-30 10:59:50,GPU,379629.0,4,1518516.0,Hutang
1432,2025-12-26 04:00:18,RAM,744000.0,2,1488000.0,Lunas
1433,2025-01-02 22:09:58,RAM,541986.5,2,1083973.0,Lunas
1434,2025-11-14 03:56:08,PC Case,1495860.0,1,1495860.0,Lunas
1435,2025-05-23 10:54:29,MotherBoard,951091.0,2,1902182.0,Lunas
1436,2025-05-06 20:19:23,CPU,770112.33,3,2310337.0,Hutang
1437,2025-08-15 04:16:10,CPU,234327.0,4,937308.0,Hutang
1438,2025-04-29 01:09:32,MotherBoard,154512.0,5,772560.0,Hutang
1439,2025-09-24 10:01:26,GPU,2160257.0,1,2160257.0,Lunas
1440,2025-09-09 16:18:31,RAM,410160.0,3,1230480.0,Lunas
1441,2025-12-14 10:56:26,CPU,538525.33,3,1615576.0,Lunas
1442,2025-08-15 02:10:52,MotherBoard,547293.67,3,1641881.0,Lunas
1443,2025-08-28 23:31:56,RAM,397829.0,5,1989145.0,Hutang
1444,2025-08-08 04:44:39,PC Case,609349.0,1,609349.0,Lunas
1445,2025-05-30 01:52:03,PC Case,1944296.0,1,1944296.0,Lunas
1446,2025-12-11 15:28:35,PC Case,590885.5,2,1181771.0,Lunas
1447,2025-01-05 22:07:23,GPU,411024.2,5,2055121.0,Lunas
1448,2025-01-12 15:30:32,PC Case,2274113.0,1,2274113.0,Batal
1449,2025-02-08 03:51:03,GPU,2350030.0,1,2350030.0,Hutang
1450,2025-07-10 20:27:18,RAM,1131450.5,2,2262901.0,Lunas
1451,2025-04-30 11:58:34,GPU,764553.67,3,2293661.0,Lunas
1452,2025-02-03 02:48:05,MotherBoard,676281.0,3,2028843.0,Hutang
1453,2025-03-24 05:16:14,MotherBoard,321402.0,4,1285608.0,Lunas
1454,2025-12-11 00:47:41,RAM,651468.0,2,1302936.0,Lunas
1455,2025-07-07 18:10:30,CPU,686424.33,3,2059273.0,Lunas
1456,2025-08-30 07:23:11,RAM,305364.2,5,1526821.0,Lunas
1457,2025-07-12 00:13:47,RAM,359238.0,3,1077714.0,Hutang
1458,2025-05-16 17:47:19,CPU,284533.0,2,569066.0,Lunas
1459,2025-01-23 01:46:09,PC Case,358172.25,4,1432689.0,Lunas
1460,2025-01-25 20:25:40,RAM,298727.25,4,1194909.0,Lunas
1461,2025-01-24 07:15:45,CPU,274660.75,4,1098643.0,Hutang
1462,2025-05-20 08:30:12,MotherBoard,2230108.0,1,2230108.0,Lunas
1463,2025-07-02 07:59:49,GPU,223725.8,5,1118629.0,Lunas
1464,2025-01-12 11:59:07,GPU,1896329.0,1,1896329.0,Lunas
1465,2025-10-19 21:35:22,GPU,149162.5,4,596650.0,Lunas
1466,2025-12-08 12:52:14,RAM,186641.6,5,933208.0,Hutang
